0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0
0.0,-0.5494758201664789,1.3846737358174261,2.3313520911793644,-1.3819094393807292,1.3846737358174261,-0.256376465773316,0.0487112031454098,2.5654117260142493,2.7325208859022863,0.4685994500989887,0.0,1.0196982813275264,-0.5717951491353005,0.7249817236945896,1.354332179231781,-0.2580881466846976,1.5902267618900316,1.0641092163470875,0.7854332589572722,2.177168318014623,3.253629237462293,0.0,1.8161146048494936,1.2617982988579883,2.1110712043193134,2.8015868653005125,2.5768328402890743,3.3879942584982436,1.8229671983002445,2.800000470967274,2.4061858685562254,-0.03397690057407067,0.0,0.8327784756797885,1.5929726309589214,0.33276660789289186,1.54216811114774,1.6930778992002815,2.4718112865291304,1.9293261374691648,1.8116637167642111,1.6173398745308791,2.4801186791654453,0.0,2.9952274641330217,2.314727124774948,2.2403214672676093,1.6433481564430452,-1.0271539068143734,1.9631769129421928,1.5579988257678044,3.0672858036663566,2.523645723284901,0.6794846044302175,0.0,1.6134178138761637,1.858260364759721,1.2616209456513667,1.4383886777945831,1.0244476410262688,1.7281617706704298,1.076435742563035,0.5265481356417286,2.2305445495411704,1.6202153267132915,0.0,0.946408887192332,0.7051283382560077,0.9627173713578951,-0.6940010698363178,1.8041184629921376,0.4586061480150195,-0.3366631763063998,-1.464944623981544,-0.09432305593247983,1.0767112090310405,0.0,2.1709001095320453,1.0181234778109614,1.6991247329267427,-0.11965202519702745,1.6435731917455416,2.884723524000432,0.9235845326448906,3.228414902945875,1.3018101197138408,3.2730850567764347,0.0,1.369116909867152,0.98802870361382,2.290216816706794,2.7310934168919925,0.4711989345094892,1.3278083875731943,-1.259952086428741,2.9424213039891542,1.2762077843823365,0.6893774847096936
1.0,-3.279568566175268,-2.076203145431605,-3.0387162291863743,-1.9732224313639424,-1.5787396601629704,-2.934141949792014,-1.229059100597708,-4.708592989427461,-4.607736553884224,-3.3870929096410967,1.0,-4.941672366895472,-1.948699911671376,-2.1654619152310617,-1.3586798706174699,-2.8698418147700377,-4.412503976386572,-6.39087729021025,-4.0288367667952905,-4.975878460311068,-5.540466082236885,1.0,-4.039572988038044,-4.8646702803689,-4.963298342396792,-6.4773676767905215,-4.315588559129267,-5.197576741629845,-4.5302587672527,-5.293607301955345,-3.834552051626285,-3.815193882394607,1.0,-5.203716237381559,-4.186860684573876,-6.4275073622111885,-3.2887819300554604,-3.2802719461630616,-2.4629469205069934,-4.444286304860736,-3.2418709472194247,-3.685270595936679,-2.7312885959575244,1.0,-1.7220139031326915,-3.1994110216689267,-3.2360700087397056,-4.889324005348097,-4.1530677182794165,-3.2645673384478084,-3.6309295825405563,-2.019414383270039,-1.0122710832123956,-3.1131948301857757,1.0,-5.4758557440772,-4.229932727696049,-2.394568395753767,-4.344845555618993,-4.306920601687076,-4.967400654088366,-4.331223703033541,-4.2565623952421445,-3.7938862919633594,-3.006077269083677,1.0,-4.24530592486331,-5.580976323389111,-4.375356281771555,-5.420703185757501,-3.416146479635055,-4.158808636082409,-5.088386830299033,-1.4557953546457247,-4.911795939304834,0.3052580489561761,1.0,-0.211582524696946,-5.54309950084652,-4.327032193006108,-2.917354863617901,-4.0309615978945965,-2.4228368735957404,-4.910560285690185,-4.393446375255071,-2.8984882991957037,-4.987230727537117,1.0,-4.331606998729838,-2.672594568869569,-4.660236009360479,-3.204172055942636,-4.358122743562261,-4.8326795204928175,-5.054325733001386,-4.3540486645787455,-3.2594690143449463,-4.939446108806799
2.0,-1.1375438992126723,-1.7463621532776683,-2.5575291314991926,-0.42046331876369497,-1.7463621532776683,-1.7876020738492069,0.8878140054394831,-3.048592614048274,-1.0207739882326847,-1.402217769761093,2.0,-0.03349709530210445,0.6867962277872831,-1.4683997217824858,-1.7573548156217458,-2.841304161591726,0.1908534015764515,0.16062064452869598,-1.5366328596062395,0.2554660110839488,-0.5239813426862255,2.0,-1.896688335575031,0.5462942819871396,-0.5877034139168629,0.5009236323791865,1.2729812747845697,-1.199932500275266,-1.3603717001363709,0.4315226265198438,-1.3721029913377951,1.1471430213457103,2.0,-0.3690530641013096,-1.5929253801642804,-0.4282125124665889,0.2252654584547639,-0.068486097099118,-0.517351738836952,-2.9083008092740523,-0.9228405030713444,1.8684567931142684,-0.3362510879309863,2.0,-1.223507466839628,-1.7007757060333122,-0.7519482557019307,-0.15915401399741685,0.6549616758619691,-1.7214192634945251,0.8052899490254514,1.191785953176643,0.8757470122924876,0.3499914275970767,2.0,0.9938929591641568,-1.3769242637627253,0.8319507010968221,1.5861622897507863,1.7560153630586597,1.5451225439120937,-0.5631582581289404,1.6846393173699006,-0.72904322809921,0.03661123753811325,2.0,1.3818805870619792,-1.1597851682457432,-0.024043445149106973,-0.12677781619954084,-0.2924215697279764,-1.1781263161419069,0.3908301747499428,1.5388030958623529,-1.5719341877919455,-0.6916646481439979,2.0,0.9204873456531903,-0.23709551290750336,-0.7219364649961241,1.0117938217637377,1.1446601159671292,-0.3397771909271033,0.4401757934200253,-2.2353110458913106,-0.03690903253161152,1.0543803384727928,2.0,-2.9382855371673577,-1.429053330664931,-0.7399480816424042,-0.9082233520944007,-0.6185073480393178,-1.1486817508712983,-0.21469096823703854,-1.3701356676171608,-1.4753923585774906,-0.7517487096622556
3.0,3.4686694798678697,1.4505450973491858,2.3809484732680213,2.3228177708447193,1.3949061774588647,2.2427088262468757,1.9069873624350184,1.7588355327490677,1.8828555438663492,2.3957183446396497,3.0,0.6630177157843745,3.533791437072878,1.542226932021017,1.7848494518662483,2.2816963416305307,1.7925351455785885,1.5272116449990036,1.7140107764281145,-2.1661155135392622,-1.2171149771555985,3.0,1.87571570338408,1.4471384531583231,1.2875749924760207,1.5567239643556603,1.2524503326087235,1.4940665484663125,1.807082244348107,-0.41435867599062665,2.462425317130479,0.7862131188288914,3.0,1.5684238893988731,1.1213119709200352,0.7195756436719336,-0.24026740890500495,0.7438114683753986,1.8516023468051137,2.5984328921167634,2.1742619822347637,0.26901483941248044,2.518294516679414,3.0,2.1122759283774633,2.6665839705581282,2.7361805235601304,2.226513981981657,0.741778206714452,2.8253579310663266,2.0028947375425346,1.6388050770065388,1.5687800501540026,2.9495940060485064,3.0,1.4827055539705911,1.576459036448268,3.0774507289113497,2.727930663852536,3.0566278100115767,2.670584363105547,1.7117578383280951,2.825219776336685,2.8345081493532227,1.1099066415522856,3.0,2.3043300787951595,0.9607114086568828,1.254273506108834,0.12885328300343307,0.7379680043405062,2.270320880118516,2.574970579694252,-1.1278584261414235,1.3335204151377733,1.793829417910909,3.0,1.6637359352858354,2.06668431886344,2.194590294566346,0.7458745574124444,1.3968700569699892,2.437391131518344,3.14579207028342,1.5078252586022758,0.4879689438571504,1.1932747412454978,3.0,2.32394197477671,2.7853285124515086,0.6914847573976473,0.974062789518244,1.0539610317869952,-0.233942147494618,2.3224346713995456,-0.4558244302436098,1.9336973497213923,0.5959197204371663
4.0,3.6340966977008926,3.324126186195264,3.301678985964468,3.4301796686941812,3.4262359448499304,3.2142181059039188,0.8846948118101526,3.6036504678603567,2.8353863606623477,3.3420552165799666,4.0,1.331739485965222,3.6042053752330174,3.5256610664703407,2.1836760968968103,1.4298801778157264,1.4991872131404185,2.9612041715841886,3.5116608680501544,4.862315869053333,5.069218135012169,4.0,1.4633324556420098,1.7603457223053471,3.22722302720618,3.2947693612499367,3.4422946811442565,2.9170489275771887,2.744942397046036,3.109200391624158,1.7909744174488824,2.893675486402129,4.0,3.083840856774737,1.7294796069304952,3.8397801105355485,2.6552070871522853,1.750956241845821,2.5454361854520013,1.5129121663916667,3.7616489086121714,3.0514780001222803,2.7043799013538097,4.0,2.704625947825281,2.9295247602127583,4.868911165266144,3.4300113845215336,1.7691489103129046,2.621467896022667,3.2221008481994637,0.4546987260162013,3.104600555493983,2.382831879867092,4.0,3.4757037588808934,2.8940945652121504,1.4815564603786215,2.561955500650537,2.633028475715067,4.308644216492082,2.2009179325648267,2.6861183361920897,4.268679702812453,2.7084594306128915,4.0,3.1030317670256062,3.1555820798409493,3.0475270509738572,2.661062033204101,1.6012896945743034,2.6017544721061823,1.9495514646406893,3.3355513843463647,2.5776835620865306,3.0533517216254,4.0,2.3645677797082367,3.2258194581495117,1.6748310727939224,3.4942019748088358,3.089909594339796,3.7959874604265456,1.5007483219989497,4.868299145709378,1.8383642381417025,1.6007665288874957,4.0,1.7365381472442456,2.7110758491786684,2.3208039452288864,3.36584888304974,2.424820232070752,2.709913152531777,2.4588264484005897,4.081318624333319,3.6065822948685566,1.7635109013493424
5.0,1.6156811296604359,1.8899171829809316,0.5248463937913636,1.435276482739664,1.8899171829809316,0.1751458014829705,-1.2478585606511987,2.5365838129716067,1.304263730952039,1.2239816531843242,5.0,0.7911166251318615,1.559571184501673,0.9607583858144336,-0.8291107761892176,-0.6422312695922118,2.0644450924511357,2.428893912248612,0.5671417816607316,2.4845295193330843,2.553504165986189,5.0,-0.6884329796235477,1.2060836313145202,1.7031203874903114,3.152378508746305,3.2670783496677567,2.076439777680988,1.2829458767167443,2.369607984617833,1.4096925757224783,1.7001785031049803,5.0,0.5531331050037318,1.740746156117458,0.5595801218158767,-0.382717784823557,0.13737622664109433,1.9082158694746625,1.4335115121593798,1.3636866442782547,0.8663288347467509,1.0107378901734307,5.0,1.4087917452064767,1.0936777355685674,1.1901251438014535,-0.6297921866477196,0.3739442165687551,0.3988436565107241,1.8537060149427975,1.286113352079987,0.989316039985478,0.8986983969891464,5.0,2.7905684982299177,0.6264060422445579,0.3600702433665886,3.211780257660036,2.3306387702259364,2.281844154505668,1.3783816219227718,2.6872710087147555,1.8278022803555825,2.272486670363087,5.0,2.039816029475371,1.10429662304896,2.4615906865558768,3.2525145056203364,1.5842719404708885,1.0636024062380138,1.5067028888827785,2.5196177208145296,0.5945168589922142,4.107371540495288,5.0,3.9038574506197836,-1.0070562435662072,1.9799945973445292,1.8546761786345656,2.814585895500901,0.8054915840610909,2.2419272871087537,2.3548301697253304,2.1603031600301463,3.479532965427112,5.0,0.7713500400893123,0.340388754876808,-0.13419543812178575,1.4474733694924014,0.4396240579478983,2.7000280107261254,3.045808439120531,0.9809403221870228,0.6010539092923118,2.161864591993521
6.0,-7.543643774012692,-6.593222530241334,-6.593690962129178,-7.045523280561633,-6.593222530241334,-6.8655571183874,-4.823224287287023,-6.6238980849404525,-7.184881356968019,-5.960051426020333,6.0,-6.786951743030148,-6.944411528976161,-6.002882291032411,-4.317050476661647,-5.486389903850029,-8.474890508591116,-5.324939864805777,-6.643882444188553,-3.855100349772607,-9.481411531730805,6.0,-6.209692577033926,-5.414888907844562,-6.53570553589109,-5.952050426052402,-5.006498652306796,-7.068077354002526,-6.886073300715996,-6.001316690528968,-6.090890776222086,-7.621713029130638,6.0,-5.825050107278804,-6.761718229612986,-5.632842509492325,-7.363057891785238,-3.958250028815326,-6.929061464818362,-5.923140762950232,-6.146277460099224,-6.145804922409929,-6.448036496634277,6.0,-6.2376770248970805,-6.426262618926597,-6.582414726999789,-8.008348071721258,-7.8755395280309095,-6.6612358855620935,-8.23112861768056,-5.420501132234984,-7.690070161328772,-6.8739038612903345,6.0,-8.702123961604661,-7.970720773112259,-5.825834660277042,-5.529825676198317,-5.624729135868938,-5.684796899648818,-5.9002665283935585,-5.734576910008416,-7.254765078166832,-5.698092395463787,6.0,-5.194950911155437,-6.982954864653356,-6.706424782150282,-4.789186503975495,-7.092267992121708,-7.368222558079383,-5.48122619104308,-6.509231597730828,-8.24264755755428,-4.917421791712687,6.0,-5.925539862457134,-7.603474375528518,-6.031786149390233,-7.35296423446484,-5.394725339039537,-5.8595997938050255,-7.180857389026419,-4.989769981897409,-8.50166170670859,-7.563249254732788,6.0,-7.479673303106027,-6.058264749818911,-5.635043259956792,-4.60416977076602,-6.824697596888323,-6.463391161209849,-5.056069359100631,-7.179790546562928,-6.096143624986127,-8.017505793957707
7.0,3.4783609722092383,2.686806652457272,3.1196160676707785,3.003074238263601,2.686806652457272,3.616505559236365,-0.3849302032853991,5.17593182973929,2.829492833509655,2.5714362763770144,7.0,3.36556784499015,4.208440522791601,4.365341098847522,-1.644486450553006,-1.2397446432370798,3.5884479984283915,3.2813620846763123,3.7361979363680495,7.043615876527388,0.2308997806572414,7.0,3.846032839070107,4.1360808272823935,4.095005403001777,4.6010559908610285,3.292444222193352,5.376556868376375,5.862460284607375,4.2912194792308735,4.232561870450361,4.192073537482137,7.0,3.122898043544553,4.0092502667841945,4.863391410188795,4.162181373014168,0.2984975283881628,5.603625785239508,4.3174783731777975,3.4691804911071884,4.0187797529509135,4.295674210783207,7.0,4.000825294078241,4.507946052797194,3.362569708289873,4.439655209011434,6.145302233058011,4.043394013160532,3.8412218218029315,0.7764947461681634,3.8575913165822895,4.144572234312699,7.0,4.467615927876942,5.2860020610660055,3.3080018446285124,4.0837966028642185,3.8783660267544415,3.8506932407904113,4.326804095723392,4.065998782008884,3.952211750599378,4.591965126970186,7.0,3.4804770266830154,4.292764424418456,4.105070187630257,3.600167541515792,5.334222420352595,3.5572595033001666,3.9542684316284378,4.536497160850036,2.6703775218405044,5.727078536492756,7.0,6.087909644728492,1.7524549438955532,4.4478935716796055,3.982769726122074,3.6193251736192167,3.7004453654530223,4.370822736019086,4.100489782854348,3.7730950321810828,3.449843204384915,7.0,3.3409437212951287,2.819218074993348,4.141615721876914,3.511509000394893,1.486770914988536,5.471234043939006,3.4044098969413605,3.6530373069186215,3.7649950008412887,4.7990371968600325
8.0,-0.7809912918324906,-0.7430890556220622,0.604631728928551,-1.0218747514017044,-0.7430890556220622,0.7441074086516938,-0.21191855287418768,1.5425709576402995,-0.7430890556220622,-0.4994340201098328,8.0,0.9226504716718672,1.3304381651264106,0.8749130363069141,0.6195533829577415,0.6195533829577415,-1.0600126788650943,1.867757878186529,1.567106357887215,0.9901898823448378,0.5562714425911083,8.0,1.0677222069085788,-0.5111740065935627,0.3622154036444261,0.8263107356830333,0.6213652855556396,-0.4553351801775037,0.4755148644529616,0.5039877517223297,0.22219392382122424,0.9760224498531308,8.0,1.595804178808929,-0.5855270685763414,-0.22627054528861895,-1.5347102840806153,2.4286047413128835,0.7541041830534467,0.22285727070505615,1.3968977666762568,0.08972745409010184,-0.057213610472919785,8.0,-0.01838589590571308,0.6987876476957878,0.16875753142752792,-0.31337870639085474,0.9838523643880954,-0.9906137279073,0.3792946021494148,1.795404827266109,0.8614729332578174,1.6757030687063936,8.0,-1.8187052653542937,0.371420147891532,-0.10492159648228913,0.9297543800088266,1.3366277950174221,0.6020343662578059,0.9419112069660484,1.5069382273664442,1.3482297892486088,1.2535570931468385,8.0,0.5211636456984015,0.5612359089257237,1.7091290892291633,1.035498343412189,1.3578811979659096,-0.7346706614493629,0.5805109108052379,0.6244147276545502,2.797577595250479,-1.4892255804047383,8.0,-2.6755115625997306,3.2112697605721308,-0.9373168978828844,1.6135296794706802,0.6317341750709563,0.7738348781217408,0.06296858253924661,0.23049477405136845,1.176734476868286,-0.12801569282315498,8.0,1.116321681241924,0.9055047617505402,1.1619849199326626,3.3754653049313488,0.5031642357611344,-0.8517056078735489,0.3477113703210445,0.265391076400083,0.40897596073904746,-0.5207105486304088
9.0,-1.5578697797228738,-0.5706252321597349,2.216782795344196,-1.7623573574848277,-0.5706252321597349,2.260786235979871,1.7096675636829746,1.22461991266989,-0.5706252321597349,-0.1610511936483881,9.0,0.9037685496756558,-1.426634322276079,2.306029118955508,2.3329222358963833,2.3329222358963833,-1.5307033887632324,1.3219329242993854,0.8484617592775154,-1.0438740412367653,-1.0691970742756367,9.0,0.4192454528242899,1.6518542934502722,0.09984446615021544,1.0574696413831477,1.144551668449227,-1.1782221139897229,0.05737868608745751,1.067043238955403,0.4453963855837946,1.2614463834651723,9.0,0.6767598175411594,1.384412976197016,0.9148975214267486,-0.1543625720233924,2.6130173411856714,1.4531802696786482,-0.517728525743649,1.2789337276106731,0.34280406387458257,1.6921603715247084,9.0,1.408697967967086,1.672451764640951,1.3492199747245504,1.6671199130010381,0.6765615289584461,1.0162585910353483,2.023057325350605,2.355535991932056,0.9991013959657644,0.2726426426506859,9.0,1.6646881595891023,2.105820214608804,-0.9629616544664048,-1.1319325402796303,-1.107882854307996,-0.1242001304718845,1.2059835164477275,-1.1751154771851084,-0.03403707076542293,2.2673252954729666,9.0,-1.3433111341243238,0.7591236856870005,0.5721278959963161,0.15273358365430992,2.18558641582527,-0.3084433366959239,1.0332397127113413,0.4680426443687911,1.5547609276710983,0.1058561668519978,9.0,0.9475347339976762,1.1778136327411242,0.8796509419574929,0.6829387840638453,1.0770580713146258,0.10133176186442527,-0.27293210437097915,1.1697555327521192,1.0899832876194575,1.9625491579133212,9.0,3.3547142550961144,2.800492642800756,0.5216822383319034,1.5879046613905619,-0.3373301927721737,-3.221833848934275,-0.3502538160313952,-0.8359798072092274,-1.859846785269956,0.6044333896870794
